Symbol,Name,Last Sale,Net Change,% Change, Market Cap ,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
RVYL,Ryvyl Inc. Common Stock,4.03,-0.07,-0.01707,21706148,United States,,7158,Technology,EDP Services,,1,$ -108.69,-112.72,-2797%
TBIO,Telesis Bio Inc. Common Stock,0.5585,-0.0014,-0.0025,16745901,United States,2000,347640,Health Care,Medical Specialities,,0,$ -15.12,-15.6785,-2807%
RGF,The Real Good Food Company Inc. Class A Common Stock,1.16,-0.05,-0.04132,39073677,United States,2021,221871,Consumer Staples,Packaged Foods,,0,$ -31.44,-32.6,-2810%
FIXX,Homology Medicines Inc. Common Stock,0.92,0,0,53299585,United States,2018,364685,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -25.04,-25.96,-2822%
WISH,ContextLogic Inc. Class A Common Stock,6.5,0,0,156058500,United States,2020,562227,Consumer Discretionary,Durable Goods,,0,$ -177.26,-183.76,-2827%
MICS,The Singing Machine Company Inc. Common Stock,0.98,-0.05,-0.04854,4135854,United States,,26917,Consumer Staples,Diversified Electronic Products,,1,$ -26.77,-27.75,-2832%
STSS,Sharps Technology Inc. Common Stock,0.3839,-0.0061,-0.01564,5863864,United States,2022,94487,Health Care,Medical/Dental Instruments,,0,$ -10.53,-10.9139,-2843%
NKTR,Nektar Therapeutics  Common Stock,0.71,-0.01,-0.01389,135447102,United States,,994776,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -19.48,-20.19,-2844%
TOON,Kartoon Studios Inc. Common Stock,1.66,0.01,0.00606,58413944,United States,,223617,Consumer Discretionary,Movies/Entertainment,,1,$ -45.94,-47.6,-2867%
GFAI,Guardforce AI Co. Limited Ordinary Shares,3.57,0.29,0.08841,24573095,Singapore,,1120235,Finance,Finance: Consumer Services,,0,$ -98.93,-102.5,-2871%
KRKR,36Kr Holdings Inc. American Depositary Shares,0.36,0,0,14032346,China,2019,41481,Consumer Discretionary,Business Services,,0,$ -10.00,-10.36,-2878%
JEWL,Adamas One Corp. Common Stock,0.481,-0.0389,-0.07482,13465098,United States,2022,67123,Consumer Discretionary,Consumer Specialties,,0,$ -13.39,-13.871,-2884%
AKLI,Akili Inc. Common Stock,0.3834,-0.0325,-0.07814," $30,023,959.00 ",United States,2021,1058340,Technology,Computer Software: Prepackaged Software,,0,$ -10.73,-11.1134,-2899%
LTRY,Lottery.com Inc. Common Stock,2.29,-0.03,-0.01293,,United States,2023,11303,Technology,Computer Software: Prepackaged Software,,0,$ -64.63,-66.92,-2922%
SYRE,Spyre Therapeutics Inc. Common Stock,27.44,1.34,0.05134,111102557,United States,2016,1169793,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -781.94,-809.38,-2950%
PLAG,Planet Green Holdings Corp. Common Stock,0.3055,-0.0035,-0.01133,22021030,China,,14631,Consumer Staples,Packaged Foods,,1,$ -8.75,-9.0555,-2964%
AKTX,Akari Therapeutics plc ADS,2.35,0.13,0.05856," $11,881,111.00 ",United Kingdom,,6787,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -67.44,-69.79,-2970%
OSA,ProSomnus Inc. Common Stock,0.633,-0.017,-0.02615,10380313,United States,,43284,Health Care,Medical Specialities,,0,$ -18.23,-18.863,-2980%
CMAX,CareMax Inc. Class A Common Stock,7.69,0.75,0.10807,28796651,United States,2020,39828,Technology,Computer Software: Prepackaged Software,,0,$ -222.50,-230.19,-2993%
WORX,SCWorx Corp. Common Stock,1.6197,0.1797,0.12479,1961513,United States,2016,63186,Consumer Discretionary,Services-Misc. Amusement & Recreation,,0,$ -46.88,-48.4997,-2994%
ISPC,iSpecimen Inc. Common Stock,0.45,0.004,0.00897,4084113,United States,2021,18730,Health Care,Precision Instruments,,0,$ -13.04,-13.49,-2998%
NCNA,NuCana plc American Depositary Share,0.32,-0.0083,-0.02528,16759324,United Kingdom,2017,69462,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -9.36,-9.68,-3025%
MBOT,Microbot Medical Inc. Common Stock,1.28,-0.03,-0.0229,14985366,Israel,,77916,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,1,$ -37.50,-38.78,-3030%
CGC,Canopy Growth Corporation Common Shares,3.29,-0.07,-0.02083,299767047,Canada,,2326053,Health Care,Pharmaceuticals and Biotechnology,,1,$ -96.88,-100.17,-3045%
MYNZ,Mainz Biomed N.V. Ordinary Shares,0.8842,-0.0409,-0.04421,13112686,Germany,2021,94759,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -26.29,-27.1742,-3073%
AGBA,AGBA Group Holding Limited Ordinary Share,0.395,-0.0041,-0.01027," $26,686,989.00 ",Hong Kong,2019,199624,Finance,Investment Managers,,0,$ -11.77,-12.165,-3080%
ASNS,Actelis Networks Inc. Common Stock,1.09,-0.06,-0.05217," $2,960,915.00 ",United States,2022,46383,Telecommunications,Telecommunications Equipment,,0,$ -32.54,-33.63,-3085%
ALZN,Alzamend Neuro Inc. Common Stock,0.9161,0.0061,0.0067," $6,523,276.00 ",United States,2021,26883,Health Care, Medicinal Chemicals and Botanical Products ,,0,$ -27.58,-28.4961,-3111%
MINM,Minim Inc. Common Stock,4.3,0.4,0.10256,11992786,United States,,313034,Utilities,Telecommunications Equipment,,1,$ -129.60,-133.9,-3114%
BHIL,Benson Hill Inc. Common Stock,0.2475,0.0071,0.02953,51573811,United States,2021,629626,Consumer Staples,Packaged Foods,,0,$ -7.50,-7.7475,-3130%
PRTG,Portage Biotech Inc. Common Stock,0.59,-0.11,-0.15714,10502821,Canada,,104104,Energy,Oil & Gas Production,,1,$ -17.98,-18.57,-3147%
PIK,Kidpik Corp. Common Stock,0.3701,0.0051,0.01397,3464938,United States,2021,25452,Consumer Discretionary,Catalog/Specialty Distribution,,0,$ -11.31,-11.6801,-3156%
TISI,Team Inc. Common Stock,6.32,-0.12,-0.01863,27608427,United States,,929,Consumer Discretionary,Other Consumer Services,,1,$ -193.65,-199.97,-3164%
BIG,Big Lots Inc. Common Stock,5.42,0.05,0.00931,158353734,United States,,1455071,Consumer Discretionary,Department/Specialty Retail Stores,,1,$ -166.65,-172.07,-3175%
CRVO,CervoMed Inc. Common Stock,13.73,1.07,0.08452,77911160,United States,,16871,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -422.19,-435.92,-3175%
CYTH,Cyclo Therapeutics Inc. Common Stock,1.6,-0.05,-0.0303,36371843,United States,,34510,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -49.46,-51.06,-3191%
OCX,Oncocyte Corporation Common Stock,2.91,-0.05,-0.01689,24038817,United States,,5779,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,,0,$ -90.46,-93.37,-3209%
ICCT,iCoreConnect Inc. Common stock,1.45,-0.05,-0.03333,12979634,United States,,77604,Technology,Computer Software: Prepackaged Software,,1,$ -45.63,-47.08,-3247%
FLGC,Flora Growth Corp. Common Stock,1.22,0.03,0.02521,10014486,Canada,2021,73324,Health Care,Pharmaceuticals and Biotechnology,,0,$ -38.43,-39.65,-3250%
DMTK,DermTech Inc. Common Stock,1.28,-0.05,-0.03759,43831068,United States,2017,603258,Health Care,Medical Specialities,,0,$ -40.51,-41.79,-3265%
LSTA,Lisata Therapeutics Inc. Common Stock,2.93,-0.2295,-0.07264,23848586,United States,,24027,Health Care,Misc Health and Biotechnology Services,,1,$ -92.94,-95.87,-3272%
TWOU,2U Inc. Common Stock,0.4506,0.0357,0.08604,36980365,United States,2014,2570866,Technology,Computer Software: Prepackaged Software,,1,$ -14.31,-14.7606,-3276%
SRFM,Surf Air Mobility Inc. Common Stock,1.02,-0.03,-0.02857,75099502,,2023,955680,Consumer Discretionary,Transportation Services,,0,$ -32.58,-33.6,-3294%
ERNA,Eterna Therapeutics Inc. Common Stock,1.56,0.0106,0.00684,8440116,United States,,3933,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -49.99,-51.55,-3304%
LICY,Li-Cycle Holdings Corp. Common Shares,0.36,-0.0585,-0.13978,63554400,Canada,2021,4541406,Industrials,Environmental Services,,0,$ -11.61,-11.97,-3325%
SBET,SharpLink Gaming Inc. Common Stock,1.42,0.055,0.04029,4066502,Israel,,7433,Technology,Computer Software: Prepackaged Software,,0,$ -45.82,-47.24,-3327%
NYC,American Strategic Investment Co. Class A Common Stock,7.01,-0.15,-0.02095,16363723,,2020,722,Finance,Real Estate,,0,$ -229.61,-236.62,-3375%
SLGL,Sol-Gel Technologies Ltd. Ordinary Shares,1.12,-0.06,-0.05085,28786509,Israel,2018,40572,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -37.00,-38.12,-3404%
DPRO,Draganfly Inc. Common Shares,0.2075,0.0416,0.25075,10094925,Canada,,3672511,Consumer Discretionary,Electronic Components,,0,$ -6.87,-7.0775,-3411%
CCM,Concord Medical Services Holdings Limited ADS (Each represents three ordinary shares),0.4897,-0.0112,-0.02236,21261417,China,2009,6939,Health Care,Medical/Nursing Services,,1,$ -16.27,-16.7597,-3422%
ASXC,Asensus Surgical Inc. Common Stock,0.3,-0.0111,-0.03568," $79,295,025.00 ",United States,,827871,Health Care,Medical/Dental Instruments,,1,$ -10.00,-10.3,-3433%
VVOS,Vivos Therapeutics Inc. Common Stock,5.81,0.61,0.11731,6956069,United States,2020,323058,Health Care,Medical Specialities,,0,$ -194.00,-199.81,-3439%
CPOP,Pop Culture Group Co. Ltd Class A Ordinary Shares,3.49,0.02,0.00576,8393453,China,2021,85604,Consumer Discretionary,Services-Misc. Amusement & Recreation,,0,$ -116.56,-120.05,-3440%
AIM,AIM ImmunoTech Inc. Common Stock,0.401,0,0," $19,585,780.00 ",United States,1997,89590,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,1,$ -13.44,-13.841,-3452%
RGLS,Regulus Therapeutics Inc. Common Stock,1.47,-0.02,-0.01342,29727328,United States,2012,12640,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -49.69,-51.16,-3480%
GLTO,Galecto Inc. Common Stock,0.7202,0.0188,0.0268,19526564,Denmark,2020,502087,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -24.39,-25.1102,-3487%
VRME,VerifyMe Inc. Common Stock,1.19,-0.03,-0.02459,11890249,United States,,26264,Technology,EDP Services,,1,$ -40.31,-41.5,-3487%
BTCT,BTC Digital Ltd. Ordinary Shares,3.85,0.04,0.0105,5886973,China,,22678,Real Estate,Other Consumer Services,,0,$ -130.66,-134.51,-3494%
BRTX,BioRestorative Therapies Inc. Common Stock (NV),1.4,0,0,6589684,United States,,69825,Health Care,Managed Health Care,,1,$ -47.55,-48.95,-3496%
SGD,Safe and Green Development Corporation Common Stock,0.81,0.061,0.08144,8897733,United States,,41579,,,,0,$ -27.58,-28.39,-3505%
ISPO,Inspirato Incorporated Class A Common Stock,5.15,0.45,0.09574,17174478,United States,2021,40453,Finance,Blank Checks,,0,$ -177.15,-182.3,-3540%
RVSN,Rail Vision Ltd. Ordinary Share,2.86,-0.04,-0.01379,8575075,Israel,2022,16365349,,,,0,$ -98.83,-101.69,-3556%
LFLY,Leafly Holdings Inc. Common Stock,3.06,-0.04,-0.0129,6663826,United States,2019,11344,Technology,Computer Software: Prepackaged Software,,0,$ -106.22,-109.28,-3571%
TCRT,Alaunos Therapeutics Inc. Common Stock,2.09,-0.26,-0.11064,33527370,United States,,107530,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -72.81,-74.9,-3584%
BCDA,BioCardia Inc. Common Stock,0.55,0.027,0.05163,11890688,United States,,358958,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,1,$ -19.38,-19.93,-3624%
PRPO,Precipio Inc.  Common Stock,6.6575,-0.0085,-0.00128,9454482,United States,,1490,Industrials,Biotechnology: Laboratory Analytical Instruments,,1,$ -236.56,-243.2175,-3653%
DOMA,Doma Holdings Inc. Common Stock,4.45,0.11,0.02535,59793502,United States,2021,3520,Finance,Real Estate,,0,$ -158.22,-162.67,-3656%
BEST,BEST Inc. American Depositary Shares each representing twenty (20) Class A Ordinary Shares,2.11,-0.05,-0.02315,41862400,Cayman Islands,2023,14358,Industrials,Trucking Freight/Courier Services,,0,$ -75.24,-77.35,-3666%
EVAX,Evaxion Biotech A/S American Depositary Share,3.6,-0.06,-0.01639,18421056,Denmark,2021,30305,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0,$ -128.74,-132.34,-3676%
ULY,Urgent.ly Inc. Common Stock,2.13,0.13,0.065,27975132,United States,,43328,,,,0,$ -76.28,-78.41,-3681%
AYTU,Aytu BioPharma Inc.  Common Stock,2.89,-0.07,-0.02365," $16,090,355.00 ",United States,,30741,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -103.75,-106.64,-3690%
GREE,Greenidge Generation Holdings Inc. Class A Common Stock,3.7,-0.19,-0.04884,27233898,United States,,397683,Finance,Investment Bankers/Brokers/Service,,0,$ -135.46,-139.16,-3761%
SQNS,Sequans Communications S.A. American Depositary Shares,0.67,-0.09,-0.11842,32398935,France,2011,1128297,Technology,Semiconductors,,1,$ -25.05,-25.72,-3839%
DATS,DatChat Inc. Common Stock,1.46,-0.09,-0.05806,3070849,United States,2021,168347,Technology,Computer Software: Prepackaged Software,,0,$ -54.59,-56.05,-3839%
GCTK,GlucoTrack Inc. Common Stock,0.3,0.035,0.13208,6267658,Israel,,217840,Health Care,Medical/Dental Instruments,,1,$ -11.25,-11.55,-3850%
POAI,Predictive Oncology Inc. Common Stock,3.08,0.0599,0.01983,12514289,United States,,11301,Health Care,Medical/Dental Instruments,,0,$ -115.69,-118.77,-3856%
EGOX,Next.e.GO N.V. Ordinary Shares,0.125,-0.005,-0.03846,15798217,Germany,,348935,,,,0,$ -4.74,-4.865,-3892%
KITT,Nauticus Robotics Inc. Common stock,0.28,-0.07,-0.2,14010031,United States,2021,4397752,Industrials,Industrial Machinery/Components,,0,$ -10.62,-10.9,-3893%
SOLO,Electrameccanica Vehicles Corp. Ltd. Common Stock,0.2533,-0.0037,-0.0144,30215629,Canada,,635281,Consumer Discretionary,Auto Manufacturing,,0,$ -9.61,-9.8633,-3894%
NVOS,Novo Integrated Sciences Inc. Common Stock,0.6309,-0.0131,-0.02034,11197415,United States,,259158,Industrials,Industrial Machinery/Components,,1,$ -24.09,-24.7209,-3918%
CYN,Cyngn Inc. Common Stock,0.1801,-0.0025,-0.01369,7528710,United States,2021,3094629,Technology,EDP Services,,0,$ -6.92,-7.1001,-3942%
BAOS,Baosheng Media Group Holdings Limited Ordinary shares,3.5101,0.1001,0.02935," $5,335,352.00 ",China,2021,35257,Consumer Discretionary,Business Services,,0,$ -135.26,-138.7701,-3953%
PHGE,BiomX Inc. COmmon Stock,0.21,-0.0051,-0.02371,9655743,,2019,252295,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0,$ -8.12,-8.33,-3967%
GNS,Genius Group Limited Ordinary Shares,0.3313,-0.0046,-0.01369,16863189,Singapore,2022,1689708,Real Estate,Other Consumer Services,,0,$ -12.95,-13.2813,-4009%
LSDI,Lucy Scientific Discovery Inc. Common Stock,1.7102,-0.0898,-0.04989,3017870,Canada,2023,17397,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -67.04,-68.7502,-4020%
ENSV,Enservco Corporation Common Stock,0.1999,-0.0001,-0.0005,5314487,United States,,94886,Energy,Oilfield Services/Equipment,,1,$ -7.92,-8.1199,-4062%
MYMD,MyMD Pharmaceuticals Inc. Common Stock,3.43,0.18,0.05538,7174318,United States,2014,34572,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,,0,$ -136.87,-140.3,-4090%
LDTC,LeddarTech Holdings Inc. Common Shares,4.15,-0.11,-0.02582,119399575,United States,2021,6166,Technology,Computer Software: Prepackaged Software,,0,$ -166.80,-170.95,-4119%
MRDB,MariaDB plc Ordinary Shares,0.333,-0.017,-0.04857,22560560,United States,2022,71979,Finance,Blank Checks,,0,$ -13.50,-13.833,-4154%
AUUD,Auddia Inc. Common Stock,4.04,0.78,0.23926," $3,304,720.00 ",United States,2021,156062,Technology,Computer Software: Prepackaged Software,,0,$ -164.45,-168.49,-4171%
EFOI,Energy Focus Inc. Common Stock,2.05,-0.08,-0.03756,8914815,United States,,35262,Consumer Discretionary,Building Products,,1,$ -85.63,-87.68,-4277%
AWIN,AERWINS Technologies Inc. Common Stock,0.0925,-0.0017,-0.01805," $5,798,660.00 ",Japan,2021,491482,Industrials,Industrial Machinery/Components,,0,$ -3.87,-3.9625,-4284%
CETX,Cemtrex Inc. Common Stock,3.75,0.01,0.00267,3958635,United States,,27819,Technology,Electrical Products,,1,$ -157.81,-161.56,-4308%
CHEK,Check-Cap Ltd. Ordinary Share,2.23,-0.01,-0.00446,13045500,Israel,2015,10493,Health Care,Medical Electronics,,0,$ -94.63,-96.86,-4343%
MRAI,Marpai Inc. Class A Common Stock,1.43,-0.05,-0.03378,11169194,United States,2021,121514,Health Care,Managed Health Care,,0,$ -61.28,-62.71,-4385%
UAVS,AgEagle Aerial Systems Inc. Common Stock,1.29,0.09,0.075,9192550,United States,,374704,Industrials,Aerospace,,1,$ -55.51,-56.8,-4403%
RCON,Recon Technology Ltd. Class A Ordinary Shares,0.1655,-0.0021,-0.01253,6707420,China,2009,176731,Energy,Oilfield Services/Equipment,,1,$ -7.19,-7.3555,-4444%
ARTL,Artelo Biosciences Inc. Common Stock,1.54,-0.01,-0.00645," $4,910,997.00 ",United States,,6378,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -66.93,-68.47,-4446%
ICLK,iClick Interactive Asia Group Limited American Depositary Shares,3.84,-0.025,-0.00647,38435063,Hong Kong,2017,2120,Technology,Computer Software: Prepackaged Software,,0,$ -167.92,-171.76,-4473%
PAVM,PAVmed Inc. Common Stock,2.65,-0.33,-0.11074,21334246,United States,2016,298390,Health Care,Medical/Dental Instruments,,0,$ -116.33,-118.98,-4490%
LKCO,Luokung Technology Corp Ordinary Shares,0.7001,-0.0522,-0.06939,11493276,China,,99860,Technology,EDP Services,,1,$ -30.81,-31.5101,-4501%
SGBX,Safe & Green Holdings Corp. Common Stock,0.291,-0.019,-0.06129,4796486,United States,2017,128575,Consumer Discretionary,RETAIL: Building Materials,,1,$ -12.81,-13.101,-4502%
CKPT,Checkpoint Therapeutics Inc. Common Stock,2.09,0.04,0.01951,49169413,United States,,244793,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -92.43,-94.52,-4522%
PPBT,Purple Biotech Ltd. American Depositary Shares,0.821,0.1215,0.1737,15173319,Israel,2015,214954,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -36.47,-37.291,-4542%
SNTI,Senti Biosciences Inc. Common Stock,0.43,-0.0017,-0.00394,19154430,United States,2021,21524,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -19.16,-19.59,-4556%
IMTE,Integrated Media Technology Limited Ordinary Shares,2.56,-0.01,-0.00389,5457802,Australia,,3404,Consumer Staples,Consumer Electronics/Appliances,,0,$ -114.38,-116.94,-4568%
INM,InMed Pharmaceuticals Inc. Common Shares,0.415,-0.005,-0.0119,2513643,Canada,,92706,Health Care,Pharmaceuticals and Biotechnology,,1,$ -18.60,-19.015,-4582%
IMUX,Immunic Inc. Common Stock,1.465,0.065,0.04643,131746008,United States,2014,652421,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -65.94,-67.405,-4601%
MBRX,Moleculin Biotech Inc. Common Stock,0.629,0.0191,0.03132,21016586,United States,2016,57889,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -28.44,-29.069,-4621%
NURO,NeuroMetrix Inc. Common Stock,4.06,-0.21,-0.04918,4432201,United States,2004,44463,Health Care,Medical/Dental Instruments,,1,$ -184.38,-188.44,-4641%
STKH,Steakholder Foods Ltd. American Depositary Shares,0.6299,0.0199,0.03262,9226251,Israel,2021,69023,Consumer Staples,Packaged Foods,,1,$ -29.14,-29.7699,-4726%
NAOV,NanoVibronix Inc. Common Stock,0.99,-0.009,-0.00901,2025845,United States,,17913,Health Care,Industrial Specialties,,1,$ -45.83,-46.82,-4729%
VISL,Vislink Technologies Inc. Common Stock,3.5899,0.1699,0.04968,8571231,United States,2013,2038,Telecommunications,Telecommunications Equipment,,0,$ -166.25,-169.8399,-4731%
ONVO,Organovo Holdings Inc. Common Stock,1.02,0.01,0.0099,10240875,United States,,51960,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,1,$ -47.58,-48.6,-4765%
COCP,Cocrystal Pharma Inc. Common Stock,1.43,-0.025,-0.01718,14548520,United States,,6200,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -67.19,-68.62,-4799%
INTZ,Intrusion Inc. Common Stock,0.1864,0.0064,0.03556,6760531,United States,,197923,Telecommunications,Computer Communications Equipment,,1,$ -8.77,-8.9564,-4805%
IMNN,Imunon Inc. Common Stock,1.14,0.16,0.16327,10715189,United States,,942879,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -53.75,-54.89,-4815%
PAVS,Paranovus Entertainment Technology Ltd. Class A Ordinary Shares,1.97,0,0,16423752,China,2019,2240,Health Care, Medicinal Chemicals and Botanical Products ,,0,$ -93.02,-94.99,-4822%
GMDA,Gamida Cell Ltd. Ordinary Shares,0.3596,-0.0062,-0.01695,47696810,Israel,2018,842749,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0,$ -17.09,-17.4496,-4853%
