Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
KZIA,Kazia Therapeutics Limited American Depositary Shares,$0.8984,-0.0513,-5.402%,2990332,Australia,,247924,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -120.11,-121.0084,-13469.32%
PTIX,Protagenic Therapeutics Inc. Common Stock,$0.271,-0.0071,-2.553%,1841396,United States,,476533,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -36.56,-36.831,-13590.77%
CAPS,Capstone Holding Corp. Common Stock,$3.01,-0.1,-3.215%,15622656,United States,,68819,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -413.15,-416.16,-13825.91%
MYNZ,Mainz Biomed N.V. Ordinary Shares,$4.66,-0.25,-5.092%,9320000,Germany,2021,175966,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -645.04,-649.7,-13942.06%
GOVX,GeoVax Labs Inc. Common Stock,$1.61,-0.08,-4.734%,19120318,United States,,433032,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -225.26,-226.87,-14091.30%
GORV,Lazydays Holdings Inc. Common Stock,$0.599,0.0689,12.998%,8500207,United States,,311580,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,,0,$ -84.25,-84.849,-14165.11%
SOND,Sonder Holdings Inc. Class A Common Stock,$2.20,0.075,3.529%,25488375,United States,2021,23296,Consumer Discretionary,Hotels/Resorts,,0,$ -317.50,-319.7,-14531.82%
AHT,Ashford Hospitality Trust Inc Common Stock,$7.85,-0.1,-1.258%,43339465,United States,2003,24747,Real Estate,Real Estate Investment Trusts,,1,"$ -1,134.07",-1141.92,-14546.75%
AUUD,Auddia Inc. Common Stock,$0.3171,0.0501,18.764%,2725255,United States,2021,791996,Technology,EDP Services,,0,$ -45.93,-46.2471,-14584.39%
DWTX,Dogwood Therapeutics Inc. Common Stock,$11.13,2.69,31.872%,14827141,United States,2020,12771044,Health Care,Biotechnology: Pharmaceutical Preparations,,0,"$ -1,742.19",-1753.32,-15753.10%
BTAI,BioXcel Therapeutics Inc. Common Stock,$2.47,-0.5,-16.835%,7661468,United States,2018,1178926,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -388.11,-390.58,-15812.96%
KTTA,Pasithea Therapeutics Corp. Common Stock,$1.07,-0.04,-3.604%,1355077,United States,2021,60522,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -169.19,-170.26,-15912.15%
MIGI,Mawson Infrastructure Group Inc. Common Stock,$0.5469,0.1039,23.454%,10231194,Australia,,187785,Finance,Finance: Consumer Services,,1,$ -87.81,-88.3569,-16155.95%
OBLG,Oblong Inc. Common Stock,$3.5064,0.0264,0.759%,4014569,United States,,8684,Technology,Computer Software: Programming Data Processing,,1,$ -565.94,-569.4464,-16240.20%
EVTL,Vertical Aerospace Ltd. Ordinary Shares,$3.39,-0.25,-6.868%,75003492,,2021,436296,Industrials,Aerospace,,0,$ -551.18,-554.57,-16359.00%
ISPC,iSpecimen Inc. Common Stock,$1.30,-0.05,-3.704%,1251428,United States,2021,106927,Health Care,Biotechnology: Commercial Physical & Biological Resarch,,0,$ -220.66,-221.96,-17073.85%
IMG,CIMG Inc. Common Stock,$0.52,-0.0396,-7.076%,2602688,United States,,119567,Consumer Discretionary,Other Specialty Stores,,1,$ -88.29,-88.81,-17078.85%
RELI,Reliance Global Group Inc. Common Stock,$1.45,0.04,2.837%,4161310,United States,,9553,Finance,Specialty Insurers,,0,$ -247.19,-248.64,-17147.59%
INM,InMed Pharmaceuticals Inc. Common Shares,$2.64,0.11,4.348%,1760914,Canada,,20634,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -466.94,-469.58,-17787.12%
SCNX,Scienture Holdings Inc. Common Stock,$1.26,-0.15,-10.638%,10806762,United States,,206383,Health Care,Other Pharmaceuticals,,1,$ -225.39,-226.65,-17988.10%
BBLG,Bone Biologics Corp Common Stock,$0.835,0.0178,2.178%,2731320,United States,,22302,Health Care,Industrial Specialties,,1,$ -154.06,-154.895,-18550.30%
CBUS,Cibus Inc. Class A Common Stock,$2.10,0.075,3.704%,62093006,United States,2017,131960,Industrials,Agricultural Chemicals,,0,$ -406.88,-408.98,-19475.24%
IMTE,Integrated Media Technology Limited Ordinary Shares,$1.03,-0.08,-7.207%,3534377,Australia,,7185,Consumer Staples,Consumer Electronics/Appliances,,1,$ -200.63,-201.66,-19578.64%
RVSN,Rail Vision Ltd. Ordinary Share,$0.4765,0.007,1.491%,9582875,Israel,2022,665075,Industrials,Railroads,,0,$ -95.31,-95.7865,-20102.10%
NCNA,NuCana plc American Depositary Share,$0.819,0.014,1.739%,1842750,United Kingdom,2017,9603,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -166.42,-167.239,-20419.90%
SOPA,Society Pass Incorporated Common Stock,$1.23,0.05,4.237%,4484197,United States,2021,129996,Consumer Discretionary,Business Services,,0,$ -251.59,-252.82,-20554.47%
NXU,Nxu Inc. Class A Common Stock,$0.2377,0.0095,4.163%,3829646,United States,2022,833841,Consumer Discretionary,Construction/Ag Equipment/Trucks,,0,$ -49.62,-49.8577,-20975.05%
TC,Token Cat Limited American Depositary Shares,$0.7647,-0.0212,-2.698%,1308609,China,2018,6037,Consumer Discretionary,Business Services,,0,$ -159.69,-160.4547,-20982.70%
UK,Ucommune International Ltd Ordinary Shares,$1.10,-0.0098,-0.883%,689663,United States,2019,14609,Consumer Discretionary,Business Services,,0,$ -230.00,-231.1,-21009.09%
BOXL,Boxlight Corporation Class A Common Stock,$1.53,-0.05,-3.165%,3008112,United States,2017,48502,Real Estate,Other Consumer Services,,0,$ -322.19,-323.72,-21158.17%
SLRX,Salarius Pharmaceuticals Inc. Common Stock,$0.945,-0.043,-4.352%,1361893,United States,2015,30281,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -200.63,-201.575,-21330.69%
LIDR,AEye Inc. Class A Common Stock,$0.5686,0.0056,0.995%,10626946,United States,2021,126320,Consumer Discretionary,Auto Parts:O.E.M.,,0,$ -122.19,-122.7586,-21589.62%
CLRB,Cellectar Biosciences Inc.  Common Stock,$0.3127,-0.0024,-0.762%,12905076,United States,,479753,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -67.81,-68.1227,-21785.32%
YCBD,cbdMD Inc. Common Stock,$0.266,-0.0619,-18.878%,1665914,United States,2017,1174534,Consumer Discretionary,Package Goods/Cosmetics,,0,$ -58.75,-59.016,-22186.47%
SLXN,Silexion Therapeutics Corp Ordinary Shares,$1.26,-0.11,-8.029%,2019893,Israel,,861908,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0,$ -279.98,-281.24,-22320.63%
ERNA,Eterna Therapeutics Inc. Common Stock,$0.2681,-0.0027,-0.997%,13773561,United States,,203316,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -60.70,-60.9681,-22740.81%
BCTX,BriaCell Therapeutics Corp. Common Shares,$3.66,0.21,6.087%,10785800,Canada,,45859,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -829.28,-832.94,-22757.92%
SONN,Sonnet BioTherapeutics Holdings Inc. Common Stock,$1.39,-0.01,-0.714%,4261324,United States,,16243,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -317.81,-319.2,-22964.03%
MYSZ,My Size Inc. Common Stock,$1.22,-0.05,-3.937%,1537360,Israel,,148616,Technology,Computer Software: Prepackaged Software,,1,$ -292.50,-293.72,-24075.41%
HOFV,Hall of Fame Resort & Entertainment Company Common Stock,$0.8578,-0.0022,-0.256%,5624453,United States,,15004,Consumer Discretionary,Services-Misc. Amusement & Recreation,,0,$ -213.75,-214.6078,-25018.40%
BHIL,Benson Hill Inc. Common Stock,$0.8001,-0.1309,-14.06%,4891827,United States,,60557,Consumer Staples,Packaged Foods,,0,$ -201.04,-201.8401,-25226.86%
WATT,Energous Corporation Common Stock,$0.295,0.0073,2.537%,8978834,United States,2014,3035464,Technology,Radio And Television Broadcasting And Communications Equipment,,1,$ -75.25,-75.545,-25608.47%
VINC,Vincerx Pharma Inc. Common Stock,$0.8192,-0.0107,-1.289%,1834664,United States,2020,36208,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -210.96,-211.7792,-25851.95%
PHIO,Phio Pharmaceuticals Corp. Common Stock,$1.30,0.01,0.775%,1371785,United States,,74048,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -340.94,-342.24,-26326.15%
CNEY,CN Energy Group Inc. Class A Ordinary Shares,$0.1762,0.0023,1.323%,463823,China,2021,186076,Industrials,Major Chemicals,,0,$ -47.66,-47.8362,-27148.81%
AQB,AquaBounty Technologies Inc. Common Stock,$0.6002,-0.0598,-9.061%,2320240,United States,,67174,Consumer Staples,Meat/Poultry/Fish,,1,$ -162.94,-163.5402,-27247.62%
TRAW,Traws Pharma Inc. Common Stock,$2.91,0.16,5.818%,8804362,United States,2013,19038,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -795.31,-798.22,-27430.24%
FAMI,Farmmi Inc. Ordinary Shares,$0.2095,-0.0185,-8.114%,3043271,China,2018,1498618,Consumer Staples,Packaged Foods,,0,$ -58.63,-58.8395,-28085.68%
PHGE,BiomX Inc. COmmon Stock,$0.59,0.003,0.511%,10724195,,2019,56161,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0,$ -166.88,-167.47,-28384.75%
KITT,Nauticus Robotics Inc. Common stock,$1.03,-0.07,-6.364%,6599699,United States,2021,1426605,Industrials,Industrial Machinery/Components,,0,$ -291.75,-292.78,-28425.24%
AZTR,Azitra Inc Common Stock,$0.3434,-0.0056,-1.605%,5143910,,2023,205087,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -98.21,-98.5534,-28699.30%
CLDI,Calidi Biotherapeutics Inc. Common Stock,$0.7721,-0.0183,-2.315%,10097541,,2021,413530,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0,$ -224.58,-225.3521,-29186.91%
TIRX,TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares,$1.50,0.0036,0.241%,15257882,China,2021,2970,Finance,Specialty Insurers,,0,$ -436.88,-438.38,-29225.33%
NVFY,Nova Lifestyle Inc. Common Stock,$0.461,-0.04,-7.984%,3324135,United States,,9465,Consumer Discretionary,Home Furnishings,,1,$ -138.13,-138.591,-30063.12%
BACK,IMAC Holdings Inc. Common Stock,$0.569,0.0149,2.689%,1154993,United States,2019,53365,Health Care,Medical Specialities,,0,$ -172.81,-173.379,-30470.83%
MBRX,Moleculin Biotech Inc. Common Stock,$1.19,0.04,3.478%,3572255,United States,2016,609296,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -375.00,-376.19,-31612.61%
XHG,XChange TEC.INC American Depositary Shares ,$0.8068,-0.0708,-8.067%,16560288,China,2019,133536,Finance,Real Estate,,0,$ -255.16,-255.9668,-31726.18%
ZAPP,Zapp Electric Vehicles Group Limited Ordinary Shares,$0.80,0.011,1.394%,5208354,Thailand,,54222,Consumer Discretionary,Motor Vehicles,,0,$ -255.39,-256.19,-32023.75%
STSS,Sharps Technology Inc. Common Stock,$0.359,-0.081,-18.409%,645408,United States,2022,17333258,Health Care,Medical/Dental Instruments,,0,$ -116.44,-116.799,-32534.54%
GLMD,Galmed Pharmaceuticals Ltd. Ordinary Shares,$1.83,-0.065,-3.43%,1177953,Israel,2014,15458,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -595.46,-597.29,-32638.80%
PCSA,Processa Pharmaceuticals Inc. Common Stock,$0.4578,-0.0192,-4.025%,1495607,United States,,35895,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -150.63,-151.0878,-33003.01%
TV,Grupo Televisa S.A.B. Common Stock,$1.99,-0.03,-1.485%,1069286700,Mexico,1993,1825750,Industrials,Broadcasting,,1,$ -659.46,-661.45,-33238.69%
IPDN,Professional Diversity Network Inc. Common Stock,$0.2065,-0.0135,-6.136%,2713401,United States,2013,103334,Technology,Computer Software: Programming Data Processing,,1,$ -68.44,-68.6465,-33242.86%
LGHL,Lion Group Holding Ltd. American Depositary Share,$0.11,-0.005,-4.348%,446806,China,,659324,Finance,Investment Bankers/Brokers/Service,,0,$ -40.39,-40.5,-36818.18%
TNFA,TNF Pharmaceuticals Inc. Common Stock,$0.379,0.0229,6.431%,1044170,United States,2014,126088,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,,0,$ -141.72,-142.099,-37493.14%
WHLRL,Wheeler Real Estate Investment Trust Inc. 7.00% Senior Subordinated Convertible Notes Due 2031,$182.40,0,0.00%,212757379,United States,,104,Real Estate,Real Estate Investment Trusts,-69420,-69420,-69420,-69602.4,-38159.21%
CERO,CERo Therapeutics Holdings Inc. Common Stock,$1.36,-0.06,-4.225%,3536000,United States,2021,119099,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0,$ -519.44,-520.8,-38294.12%
EJH,E-Home Household Service Holdings Limited Ordinary Shares,$0.7899,-0.0081,-1.015%,6864366,China,2021,1068162,Consumer Discretionary,Other Consumer Services,,0,$ -306.70,-307.4899,-38927.70%
CMCT,Creative Media & Community Trust Corporation Common stock,$0.67,-0.03,-4.286%,8891010,United States,,129939,Real Estate,Real Estate Investment Trusts,,1,$ -264.97,-265.64,-39647.76%
ENTO,Entero Therapeutics Inc. Common Stock,$0.477,-0.0031,-0.646%,2267672,United States,2016,207827,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -190.63,-191.107,-40064.36%
SXTP,60 Degrees Pharmaceuticals Inc. Common Stock,$1.68,0.22,15.068%,2474490,United States,2023,55639,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -680.78,-682.46,-40622.62%
NAAS,NaaS Technology Inc. American Depositary Shares,$1.10,0,0.00%,14166668,China,2017,437851,Consumer Discretionary,Other Specialty Stores,,0,$ -451.01,-452.11,-41100.91%
BDRX,Biodexa Pharmaceuticals plc American Depositary Shs,$2.25,-0.6,-21.053%,1306890,United Kingdom,,732627,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -926.94,-929.19,-41297.33%
VRPX,Virpax Pharmaceuticals Inc. Common Stock,$0.182,-0.0079,-4.16%,4834390,United States,2021,1314406,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -75.34,-75.522,-41495.60%
BNZI,Banzai International Inc. Class A Common Stock,$0.9048,-0.1252,-12.155%,5324942,United States,2021,766603,Technology,Computer Software: Prepackaged Software,,0,$ -377.15,-378.0548,-41783.24%
SGN,Signing Day Sports Inc. Common Stock,$0.724,-0.1482,-16.992%,417512,,2023,197202,Technology,EDP Services,,0,$ -305.48,-306.204,-42293.37%
QNRX,Quoin Pharmaceuticals Ltd. American Depositary Shares,$0.2985,0.006,2.051%,1507341,Israel,2016,852997,Health Care,Medical/Dental Instruments,,0,$ -126.88,-127.1785,-42605.86%
TNON,Tenon Medical Inc. Common Stock,$1.51,0.26,20.80%,4736249,United States,2022,42679024,Health Care,Medical/Dental Instruments,,0,$ -661.97,-663.48,-43939.07%
APTO,Aptose Biosciences Inc. Common Shares,$3.41,0.06,1.791%,7308899,Canada,,18764,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,1,"$ -1,512.67",-1516.08,-44459.82%
TOVX,Theriva Biologics Inc. Common Stock,$1.31,0.0193,1.495%,3645008,United States,,12179,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -590.63,-591.94,-45186.26%
SLE,Super League Enterprise Inc. Common Stock,$0.385,0.025,6.944%,4986751,United States,2019,344553,Consumer Discretionary,Services-Misc. Amusement & Recreation,,0,$ -173.75,-174.135,-45229.87%
PALI,Palisade Bio Inc. Common Stock,$0.94,0.1066,12.791%,1249745,United States,,186038,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0,$ -437.19,-438.13,-46609.57%
DXF,Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60000) Ordinary Shares),$6.32,0.26,4.29%,1576612,,,84034,Finance,Finance: Consumer Services,,1,"$ -3,088.61",-3094.93,-48970.41%
AGEN,Agenus Inc. Common Stock,$2.05,-0.1,-4.651%,48090804,United States,2000,749535,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,1,"$ -1,012.01",-1014.06,-49466.34%
TIVC,Tivic Health Systems Inc. Common Stock,$3.23,0.02,0.623%,1798793,United States,2021,86150,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,,0,"$ -1,641.54",-1644.77,-50921.67%
GNPX,Genprex Inc. Common Stock,$0.3382,0.0082,2.485%,2877429,United States,2018,846170,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -176.70,-177.0382,-52347.19%
FRGT,Freight Technologies Inc. Ordinary Shares,$1.61,0.11,7.333%,2308418,United States,2017,142986,Consumer Discretionary,Professional Services,,0,$ -841.66,-843.27,-52377.02%
DRMA,Dermata Therapeutics Inc. Common Stock,$1.23,-0.03,-2.381%,2510145,United States,2021,131694,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -669.06,-670.29,-54495.12%
SGD,Safe and Green Development Corporation Common Stock,$1.29,0.02,1.575%,1918065,United States,,12992,Finance,Real Estate,,0,$ -728.33,-729.62,-56559.69%
JTAI,Jet.AI Inc. Common Stock,$4.32,0.26,6.404%,9336194,United States,2021,178143,Consumer Discretionary,Transportation Services,,0,"$ -2,488.62",-2492.94,-57706.94%
SINT,SiNtx Technologies Inc. Common Stock,$3.27,0.02,0.615%,4391129,United States,2014,14750,Health Care,Medical/Dental Instruments,,0,"$ -1,897.28",-1900.55,-58120.80%
LKCO,Luokung Technology Corp Ordinary Shares,$1.43,-0.01,-0.694%,3488810,China,,17836,Technology,EDP Services,,1,$ -831.85,-833.28,-58271.33%
JFBR,Jeffs' Brands Ltd Ordinary Shares,$1.49,0.06,4.196%,1071857,Israel,2022,12266464,Consumer Discretionary,Other Specialty Stores,,0,$ -908.25,-909.74,-61056.38%
SOAR,Volato Group Inc. Class A Common Stock,$1.705,0.045,2.711%,3143769,,2022,55123,Consumer Discretionary,Transportation Services,,0,"$ -1,052.50",-1054.205,-61830.21%
ZCAR,Zoomcar Holdings Inc. Common Stock,$0.2986,-0.022,-6.862%,2342950,United States,2022,373638,Consumer Discretionary,Rental/Leasing Companies,,0,$ -189.52,-189.8186,-63569.52%
WLDS,Wearable Devices Ltd. Ordinary Share,$0.61,-0.005,-0.813%,745360,Israel,2022,92796,Telecommunications,Computer Communications Equipment,,0,$ -397.00,-397.61,-65181.97%
HSDT,Helius Medical Technologies Inc. Class A Common Stock (DE),$0.4162,-0.0178,-4.101%,1551665,United States,,123971,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,,0,$ -281.88,-282.2962,-67827.05%
NVVE,Nuvve Holding Corp. Common Stock,$1.69,0.13,8.333%,1478664,China,2020,236888,Industrials,Electrical Products,,0,"$ -1,165.14",-1166.83,-69043.20%
RSLS,ReShape Lifesciences Inc. Common Stock,$0.692,-0.0426,-5.799%,493175,United States,2016,638448,Health Care,Medical/Dental Instruments,,1,$ -488.58,-489.272,-70704.05%
SYRS,Syros Pharmaceuticals Inc. Common Stock,$0.136,0.0444,48.472%,3649214,United States,2016,693157900,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -97.81,-97.946,-72019.12%
KWE,KWESST Micro Systems Inc. Common Stock,$0.3906,-0.0352,-8.267%,3080749,Canada,,223469,Technology,Computer Software: Prepackaged Software,,0,$ -282.50,-282.8906,-72424.63%
EXEEW,Expand Energy Corporation Class A Warrants,$92.93,0,0.00%,21624805331,United States,,14,Energy,Oil & Gas Production,-69420,-69420,-69420,-69512.93,-74801.39%
CUTR,Cutera Inc. Common Stock,$0.1079,-0.0206,-16.031%,2178061,United States,2004,218008642,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,,1,$ -81.59,-81.6979,-75716.31%
EXEEZ,Expand Energy Corporation Class B Warrants,$91.61,3.11,3.514%,21317641412,United States,,400,Energy,Oil & Gas Production,-69420,-69420,-69420,-69511.61,-75877.75%
OGEN,Oragenics Inc. Common Stock,$0.287,0.002,0.702%,3505039,United States,,241095,Health Care,Biotechnology: Pharmaceutical Preparations,,1,$ -220.63,-220.917,-76974.56%
TGL,Treasure Global Inc. Common Stock,$0.122,-0.004,-3.175%,6396127,United States,2022,1647916,Consumer Discretionary,Business Services,,0,$ -95.31,-95.432,-78222.95%
AGRI,AgriFORCE  Growing Systems Ltd. Common Shares,$1.46,-0.03,-2.013%,2263432,Canada,2021,74471,Industrials,Metal Fabrications,,0,"$ -1,146.46",-1147.92,-78624.66%
ENVB,Enveric Biosciences Inc. Common Stock,$1.70,-0.02,-1.163%,1177386,United States,,100115,Health Care,Biotechnology: Pharmaceutical Preparations,,0,"$ -1,340.32",-1342.02,-78942.35%
EXEEL,Expand Energy Corporation Class C Warrants,$87.22,2.89,3.427%,20296088680,United States,,630,Energy,Oil & Gas Production,-69420,-69420,-69420,-69507.22,-79691.84%
STRK,MicroStrategy Incorporated 8.00% Series A Perpetual Strike Preferred Stock,$87.03,2.23,2.63%,22397332115,United States,,331068,Technology,Computer Software: Prepackaged Software,-69420,-69420,-69420,-69507.03,-79865.60%
AEON,AEON Biopharma Inc. Class A Common Stock,$0.70,-0.22,-23.913%,777493,United States,,3434442,Health Care,Biotechnology: Pharmaceutical Preparations,,0,$ -560.53,-561.23,-80175.71%
